a,No,번호,도서관명,지역,시군구,도서관구분,설립주체,운영방식,개관년도,우편번호,주소,상세주소,홈페이지,전화번호,팩스,주소2,경도,위도,상태
public_lib_1.shp.csv,85,100,경상남도교육청 하남도서관,경남,밀양시,공공(일반),교육청,직영,1994,50460,경상남도 밀양시 하남읍 수산중앙로 63,하남도서관,http://hnlib.gne.go.kr,055-391-1848,055-391-1838,경상남도 밀양시 하남읍 수산중앙로 63하남도서관,128.7124386,35.375191,정좌표
public_lib_1.shp.csv,86,100,경상남도교육청 하동도서관,경남,하동군,공공(일반),교육청,직영,1985,52332,경상남도 하동군 하동읍 경서대로 80,경상남도교육청 하동도서관,http://hdlib.gne.go.kr,055-884-7981,055-882-5958,경상남도 하동군 하동읍 경서대로 80경상남도교육청 하동도서관,127.7449315,35.06381413,정좌표
public_lib_1.shp.csv,87,100,경상남도교육청 함안도서관,경남,함안군,공공(일반),교육청,직영,1990,52043,경상남도 함안군 가야읍 함안대로 495,함안도서관,http://hmlib.gne.go.kr/,055-583-6919,055-583-8266,경상남도 함안군 가야읍 함안대로 495함안도서관,128.4081948,35.27115316,정좌표
public_lib_1.shp.csv,88,100,경상남도교육청 함양도서관,경남,함양군,공공(일반),교육청,직영,1963,50036,경상남도 함양군 함양읍 함양로 1143-1,경상남도교육청 함양도서관,http://hylib.gne.go.kr/,055-963-3186,055-964-0810,경상남도 함양군 함양읍 함양로 1143-1경상남도교육청 함양도서관,127.7269461,35.52094021,정좌표
public_lib_1.shp.csv,89,100,경상남도교육청 합천도서관,경남,합천군,공공(일반),교육청,직영,1972,50238,경상남도 합천군 합천읍 동서로 152,경상남도교욱청 합천도서관,http://hclib.gne.go.kr,055-932-0936,055-932-3945,경상남도 합천군 합천읍 동서로 152경상남도교욱청 합천도서관,128.168505,35.56431128,정좌표
public_lib_1.shp.csv,90,100,경상북도교육청 고령도서관,경북,고령군,공공(일반),교육청,직영,1990,40136,경상북도 고령군 대가야읍 연조1길 10,경상북도교육청 고령도서관,http://www.gbelib.kr/gr,054-955-2510,054-954-6220,경상북도 고령군 대가야읍 연조1길 10경상북도교육청 고령도서관,128.2675393,35.73123816,정좌표
public_lib_1.shp.csv,91,100,경상북도교육청 구미도서관,경북,구미시,공공(일반),교육청,직영,1986,39305,경상북도 구미시 산책길 41 (원평동),41 (경상북도립도서관),http://www.gbelib.kr/gm,054-450-7000,054-457-4542,경상북도 구미시 산책길 41 (원평동)41 (경상북도립도서관),128.326712,36.12300912,인근좌표
public_lib_1.shp.csv,92,100,경상북도교육청 금호도서관,경북,영천시,공공(일반),교육청,직영,1992,38876,경상북도 영천시 금호읍 금호로 173,금호로 173,http://www.gbelib.kr/ycgh,054-335-2124,054-331-9047,경상북도 영천시 금호읍 금호로 173금호로 173,128.8798335,35.93435266,정좌표
public_lib_1.shp.csv,93,100,경상북도교육청 봉화도서관,경북,봉화군,공공(일반),교육청,직영,1976,36238,경상북도 봉화군 봉화읍 내성로3길 6,경상북도립봉화공공도서관,http://www.gbelib.kr/bh,054-673-0973,054-673-2544,경상북도 봉화군 봉화읍 내성로3길 6경상북도립봉화공공도서관,128.7401815,36.88837824,정좌표
public_lib_1.shp.csv,94,100,경상북도교육청 삼국유사군위도서관,경북,군위군,공공(일반),교육청,직영,1975,39013,경상북도 군위군 군위읍 군청로 175,경상북도교육청 삼국유사군위도서관,http://www.gbelib.kr/gw,054-382-0528,054-382-0520,경상북도 군위군 군위읍 군청로 175경상북도교육청 삼국유사군위도서관,128.57255,36.23947018,정좌표
public_lib_1.shp.csv,95,100,경상북도교육청 상주도서관,경북,상주시,공공(일반),교육청,직영,1987,37211,경상북도 상주시 상서문1길,127 경상북도교육청 상주도서관,http://www.gbelib.kr/sj,054-530-6300,054-536-0415,경상북도 상주시 상서문1길127 경상북도교육청 상주도서관,128.158107,36.41178489,정좌표
public_lib_1.shp.csv,96,100,경상북도교육청 상주도서관화령분관,경북,상주시,공공(일반),교육청,직영,1992,742862,경상북도 상주시 중화로,2193 상주도서관화령분관,http://www.gbelib.kr/sjhr/index.do,054-533-4755,054-534-9550,경상북도 상주시 중화로2193 상주도서관화령분관,127.9464048,36.44249396,정좌표
public_lib_1.shp.csv,97,100,경상북도교육청 성주도서관,경북,성주군,공공(일반),교육청,직영,1973,40018,경상북도 성주군 성주읍 주천로 15-11,15-11 (경상북도교육청 성주도서관),http://www.gbelib.kr/sjl,054-933-2095,054-931-2495,경상북도 성주군 성주읍 주천로 15-1115-11 (경상북도교육청 성주도서관),128.2668172,35.96877677,인근좌표
public_lib_1.shp.csv,98,100,경상북도교육청 안동도서관,경북,안동시,공공(일반),교육청,직영,1991,760230,경북 안동시 안기천로,48(당북동 333-157),http://www.gbelib.kr/ad,054-840-8414,054-854-6064,경북 안동시 안기천로48(당북동 333-157),128.7168873,36.5614576,정좌표
public_lib_1.shp.csv,99,100,경상북도교육청 안동도서관용상분관,경북,안동시,공공(일반),교육청,직영,1977,760902,경상북도 안동시 경동로,884-8 (도립안동도서관용상분관),http://www.gbelib.kr/adys,054-821-5491,054-821-7540,경상북도 안동시 경동로884-8 (도립안동도서관용상분관),128.7516493,36.55764407,정좌표
public_lib_1.shp.csv,100,100,경상북도교육청 안동도서관풍산분관,경북,안동시,공공(일반),교육청,직영,1992,36621,경상북도 안동시 풍산읍 하리들길 22,22,http://www.gbelib.kr/adps,054-858-7603,054-858-8030,경상북도 안동시 풍산읍 하리들길 2222,128.5715627,36.57011606,인근좌표
public_lib_2.shp.csv,1,200,경상북도교육청 영덕도서관,경북,영덕군,공공(일반),교육청,직영,1973,36430,경상북도 영덕군 영덕읍 군청길 102,경상북도교육청 영덕도서관,http://www.gbelib.kr/yd,054-734-3106,054-732-9945,경상북도 영덕군 영덕읍 군청길 102경상북도교육청 영덕도서관,129.3682572,36.41467366,정좌표
public_lib_2.shp.csv,2,200,경상북도교육청 영양도서관,경북,영양군,공공(일반),교육청,직영,1973,764806,경상북도 영양군 팔수로,538,http://www.gbelib.kr/yy,054-683-2829,054-683-1718,경상북도 영양군 팔수로538,129.1112408,36.66142878,정좌표
public_lib_2.shp.csv,3,200,경상북도교육청 영일도서관,경북,포항시,공공(일반),교육청,직영,1990,37539,경상북도 포항시 북구 흥해읍 흥해로 101,경상북도교육청 영일도서관,http://www.gbelib.kr/yi,054-261-8856,054-262-2525,경상북도 포항시 북구 흥해읍 흥해로 101경상북도교육청 영일도서관,129.3461161,36.11399583,정좌표
public_lib_2.shp.csv,4,200,경상북도교육청 영주선비도서관,경북,영주시,공공(일반),교육청,직영,1983,36136,경상북도 영주시 영주로60번길 38 가흥동,경상북도교육청 영주선비도서관,http://www.gbelib.kr/yj/,054-630-3800,054-631-8144,경상북도 영주시 영주로60번길 38 가흥동경상북도교육청 영주선비도서관,128.6059677,36.81970594,정좌표
public_lib_2.shp.csv,5,200,경상북도교육청 영주선비도서관풍기분관,경북,영주시,공공(일반),교육청,직영,1988,36027,경상북도 영주시 풍기읍 남원로 152-12,경상북도교육청 영주선비도서관풍기분관,http://www.gbelib.kr/yjpg,054-637-9812,054-635-3030,경상북도 영주시 풍기읍 남원로 152-12경상북도교육청 영주선비도서관풍기분관,128.5196597,36.87084695,정좌표
public_lib_2.shp.csv,6,200,경상북도교육청 예천도서관,경북,예천군,공공(일반),교육청,직영,1990,36828,경상북도 예천군 예천읍 중앙로 40-5,경상북도교육청예천도서관,http://www.gbelib.kr/yc,054-652-9662,054-654-6770,경상북도 예천군 예천읍 중앙로 40-5경상북도교육청예천도서관,128.454212,36.65554099,정좌표
public_lib_2.shp.csv,7,200,경상북도교육청 외동도서관,경북,경주시,공공(일반),교육청,직영,1988,780827,경상북도 경주시 입실로,98 외동공공도서관,http://www.gbelib.kr/od,054-776-6960,054-776-6050,경상북도 경주시 입실로98 외동공공도서관,129.3245115,35.71722438,정좌표
public_lib_2.shp.csv,8,200,경상북도교육청 울릉도서관,경북,울릉군,공공(일반),교육청,직영,1974,40218,경상북도 울릉군 울릉읍 봉래길 128-10,경상북도교육청 울릉도서관,http://www.gbelib.kr/ul,054-791-2294,054-791-5211,경상북도 울릉군 울릉읍 봉래길 128-10경상북도교육청 울릉도서관,130.9039623,37.49600505,정좌표
public_lib_2.shp.csv,9,200,경상북도교육청 울진도서관,경북,울진군,공공(일반),교육청,직영,1974,36326,경상북도 울진군 울진읍,월변 7길 17,http://www.gbelib.kr/uj,054-783-2375,054-782-2679,경상북도 울진군 울진읍월변 7길 17,129.3994771,36.98638894,정좌표
public_lib_2.shp.csv,10,200,경상북도교육청 의성도서관,경북,의성군,공공(일반),교육청,직영,1973,37339,경상북도 의성군 의성읍 중리길 44,경상북도교육청의성도서관,http://www.gbelib.kr/us,054-834-7911,054-832-7374,경상북도 의성군 의성읍 중리길 44경상북도교육청의성도서관,128.700844,36.35404526,정좌표
public_lib_2.shp.csv,11,200,경상북도교육청 점촌도서관,경북,문경시,공공(일반),교육청,직영,1990,745891,경상북도 문경시 호서로,133 (점촌도서관),http://www.gbelib.kr/jc,054-550-3600,054-550-3611,경상북도 문경시 호서로133 (점촌도서관),128.2044156,36.60584082,정좌표
public_lib_2.shp.csv,12,200,경상북도교육청 점촌도서관가은분관,경북,문경시,공공(일반),교육청,직영,1991,36996,경상북도 문경시 가은읍 대야로 2508,2508 (점촌공공도서관가은분관),http://www.gbelib.kr/jc/index.do,054-572-0309,054-571-1251,경상북도 문경시 가은읍 대야로 25082508 (점촌공공도서관가은분관),128.0137395,36.66914808,인근좌표
public_lib_2.shp.csv,13,200,경상북도교육청 청도도서관,경북,청도군,공공(일반),교육청,직영,1984,38344,경상북도 청도군 청도읍 고수서4길 15 4층,경상북도교육청 청도도서관,http://www.gbelib.kr/cd,054-370-7600,054-372-0922,경상북도 청도군 청도읍 고수서4길 15 4층경상북도교육청 청도도서관,128.742051,35.64242275,정좌표
public_lib_2.shp.csv,14,200,경상북도교육청 청송도서관,경북,청송군,공공(일반),교육청,직영,1990,763804,경상북도 청송군 청송읍 군청로,25 (청송도서관),http://www.gbelib.kr/cs,054-872-4905,054-873-1542,경상북도 청송군 청송읍 군청로25 (청송도서관),129.0552069,36.4363933,정좌표
public_lib_2.shp.csv,15,200,경상북도교육청 칠곡도서관,경북,칠곡군,공공(일반),교육청,직영,1985,718804,경상북도 칠곡군,왜관읍 군청3길 13,http://www.gbelib.kr/cg/index.do,054-971-1507,054-973-8595,경상북도 칠곡군왜관읍 군청3길 13,128.4035342,35.99629471,정좌표
public_lib_2.shp.csv,16,200,경상북도교육청문화원,경북,포항시,공공(일반),교육청,직영,2010,37603,경상북도 포항시 북구 환호로 50 (양덕동),50 (경상북도교육청문화원),http://www.gbccs.kr,054-245-7784,054-245-7780,경상북도 포항시 북구 환호로 50 (양덕동)50 (경상북도교육청문화원),129.3892179,36.07494535,인근좌표
public_lib_2.shp.csv,17,200,경상북도교육청정보센터,경북,경산시,공공(일반),교육청,직영,1998,38637,경상북도 경산시 원효로 60 (계양동),60 (계양동 478-3),http://www.gbelib.kr/geic/,053-810-9999,053-810-9940,경상북도 경산시 원효로 60 (계양동)60 (계양동 478-3),128.877579,35.78988873,인근좌표
public_lib_2.shp.csv,18,200,경상북도립금릉공공도서관,경북,김천시,공공(일반),교육청,직영,1971,740931,경북 김천시 지례면 교리 ,565,http://grlib.go.kr,054-435-2221,054-434-3937,경북 김천시 지례면 교리 565,128.0279766,35.98505824,인근좌표
public_lib_2.shp.csv,19,200,경주시립도서관,경북,경주시,공공(일반),지자체,직영,1989,38088,경상북도 경주시 원화로 431-12 황성동,원화로 431-12황성동 370 경주시립도서관,http://library.gyeongju.go.kr,054-779-8891,054-760-7436,경상북도 경주시 원화로 431-12 황성동원화로 431-12황성동 370 경주시립도서관,129.2191713,35.85972706,정좌표
public_lib_2.shp.csv,20,200,경주중앙도서관,경북,경주시,공공(일반),지자체,직영,1953,780090,경북 경주시 사정동,금성로 236(1-26번지),http://library.gyeongju.go.kr,054-779-8961,054-760-7436,경북 경주시 사정동금성로 236(1-26번지),129.2078886,35.83865341,정좌표
public_lib_2.shp.csv,21,200,계룡도서관,충남,계룡시,공공(일반),지자체,직영,2006,32823,충청남도 계룡시 새터산길 27 금암동,계룡도서관,http://lib.gyeryong.go.kr/,042-840-3607,042-840-3609,충청남도 계룡시 새터산길 27 금암동계룡도서관,127.2498233,36.27694231,정좌표
public_lib_2.shp.csv,22,200,계림꿈나무도서관,광주,동구,공공(일반),지자체,직영,2008,61422,광주광역시 동구 경양로247번길 26 계림동,26,https://lib.donggu.kr/,062-608-3920,062-234-2293,광주광역시 동구 경양로247번길 26 계림동26,126.9196334,35.15852831,정좌표
public_lib_2.shp.csv,23,200,고성교육도서관,강원,고성군,공공(일반),교육청,직영,1991,219902,강원도 고성군 거탄진로 29번길,7 고성교육도서관,http://lib.gwe.go.kr/gosung/,033-682-4886,033-682-5204,강원도 고성군 거탄진로 29번길7 고성교육도서관,128.4500535,38.43919121,정좌표
public_lib_2.shp.csv,24,200,고성군립도서관,강원,고성군,공공(일반),지자체,직영,2000,219800,강원 고성군 간성읍,쇠롱골길 17,-,033-680-3560,033-681-3580,강원 고성군 간성읍쇠롱골길 17,128.4655144,38.38083395,정좌표
public_lib_2.shp.csv,25,200,고성동부도서관,경남,고성군,공공(일반),지자체,직영,2003,638813,경상남도 고성군 관인로44번길,05월 26일,-,055-670-2916,055-670-2917,경상남도 고성군 관인로44번길43977,128.3725192,35.05753694,인근좌표
public_lib_2.shp.csv,26,200,고양시립 신원도서관,경기,고양시,공공(일반),지자체,직영,2014,412070,경기도 고양시 덕양구 신원2로,24 (신원동),http://www.goyanglib.or.kr,031-8075-9340,02-371-1380,경기도 고양시 덕양구 신원2로24 (신원동),126.8863578,37.66638165,정좌표
public_lib_2.shp.csv,27,200,고양시립가좌도서관,경기,고양시,공공(일반),지자체,직영,2016,10210,경기도 고양시 일산서구 가좌3로 16 가좌동,"가좌동, 구 388-24번지 2층 ~ 4층",http://www.goyanglib.or.kr,031-8075-9380,031-911-1328,"경기도 고양시 일산서구 가좌3로 16 가좌동가좌동, 구 388-24번지 2층 ~ 4층",126.7203001,37.68616611,정좌표
