aa,No,번호,도서관명,지역,시군구,도서관구분,설립주체,운영방식,개관년도,우편번호,주소,상세주소,홈페이지,전화번호,팩스,주소2,경도,위도,상태
research_lib_2.shp.csv,3,200,한국지역난방공사 자료실,경기,성남시,전문,공공,-,0,463010,성남시 분당구 분당동 ,186,해당없음,031) 780-4228,031) 701-3171,성남시 분당구 분당동 186,127.1470466,37.36522279,정좌표
research_lib_2.shp.csv,4,200,한국철도기술연구원 철도기술정보관,경기,의왕시,전문,공공,-,1978,463791,경기 의왕시 월암동 한국철도기술연구원,신청사 철도기술정보관,library.krri.re.kr,031) 460-5124,031) 460-5029,경기 의왕시 월암동 한국철도기술연구원신청사 철도기술정보관,126.9573987,37.30906798,인근좌표
research_lib_2.shp.csv,5,200,한국토지주택공사 자료실,경기,성남시,전문,공공,-,0,431070,경기 성남시 분당구 정자동,217 한국토지주택공사 자료실,library.lh.or.kr/knhc,031) 738-8353,031) 738-8909,경기 성남시 분당구 정자동217 한국토지주택공사 자료실,127.1211326,37.35423314,정좌표
research_lib_2.shp.csv,6,200,한국학중앙연구원 도서관,경기,성남시,전문,공공,-,-,471701,성남시 분당구 운중동,하오개로 323,http://lib.aks.ac.kr,031-709-2727,031-779-2709,성남시 분당구 운중동하오개로 323,127.0514987,37.39189989,정좌표
research_lib_2.shp.csv,7,200,한림대성심병원도서실,경기,안양시,전문,민간,-,-,445890,안양시 동안구 평촌동 ,896,-,"031) 380-4085,7",031) 380-4086,안양시 동안구 평촌동 896,126.9618011,37.39150293,정좌표
research_lib_2.shp.csv,8,200,한양대구리병원의학학술정보실,경기,구리시,전문,민간,-,0,445850,구리시 교문동 ,249-1,-,031) 560-2147,031) 565-2249,구리시 교문동 249-1,127.1324228,37.60119265,정좌표
research_lib_2.shp.csv,9,200,해병대사령부 도서관,경기,화성시,전문,민간,-,-,641821,화성군 봉담면 유리 ,사서함 601-206-12호,-,031) 290-3195,,화성군 봉담면 유리 사서함 601-206-12호,126.9325708,37.1739733,인근좌표
research_lib_2.shp.csv,10,200,현대자동차 자동차정보센터,경기,화성시,전문,민간,-,0,641725,화성군 남양면 ,772-1,-,031) 368-5265,031) 369-5268,화성군 남양면 772-1,127.3679701,34.70888828,정좌표
research_lib_2.shp.csv,11,200,(사)지역문화공동체 경남정보사회연구소 자료실,경남,창원시,전문,민간,-,1945,51141,경남 창원시 봉곡동,(봉곡동 46-1) 봉곡사회교육센터 2층,http://kisingo.or.kr,055-265-0021,055-288-0047,경남 창원시 봉곡동(봉곡동 46-1) 봉곡사회교육센터 2층,128.65418,35.24938406,인근좌표
research_lib_2.shp.csv,12,200,경남통계사무소 통계자료관리센터,경남,창원시,전문,공공,-,1945,641914,창원시 신월동 ,103-2,-,055) 266-8854,055) 266-7522,창원시 신월동 103-2,128.6915645,35.23469746,정좌표
research_lib_2.shp.csv,13,200,경상남도교육연구정보원 문헌정보실,경남,창원시,전문,공공,-,1993,660985,경상남도 창원시 의창구 사림로111번길 20 (사림동),경상남도교육연구정보언 문헌정보실,http://www.gerii.go.kr,055-269-0734,055-269-0708,경상남도 창원시 의창구 사림로111번길 20 (사림동)경상남도교육연구정보언 문헌정보실,128.6858499,35.2451587,정좌표
research_lib_2.shp.csv,14,200,경상남도교육연수원 도서실,경남,창원시,전문,공공,-,1992,641241,경남 창원시 사림동 경상남도교육연수원,158,-,055) 279-9083,055) 263-1859,경남 창원시 사림동 경상남도교육연수원158,128.6864446,35.24646562,정좌표
research_lib_2.shp.csv,15,200,경상남도농업기술원,경남,진주시,전문,공공,-,1988,52732,경남 진주시 초전동,1085-1,lib.knrda.go.kr,055-771-6226,055-771-6219,경남 진주시 초전동1085-1,128.116747,35.21143681,정좌표
research_lib_2.shp.csv,16,200,경상남도의회 자료실,경남,창원시,전문,공공,-,1995,641844,창원시 북16로,창원시 의창구 상남로 290,http://councillib.gyeongnam.go.kr,055-211-7073,055-211-7079,창원시 북16로창원시 의창구 상남로 290,128.6947812,35.23643762,정좌표
research_lib_2.shp.csv,17,200,경상남도인재개발원 도서실,경남,진주시,전문,공공,-,-,641702,경상남도 진주시 월아산로 2026 (초전동),경상남도서부청사 인재개발원 5층,http://book.gyeongnam.go.kr,055-254-2086,055-254-2086,경상남도 진주시 월아산로 2026 (초전동)경상남도서부청사 인재개발원 5층,128.1209108,35.21288349,정좌표
research_lib_2.shp.csv,18,200,경상남도중앙사회교육센터 자료실,경남,창원시,전문,공공,-,1978,660929,창원시 중앙동 ,Jan-66,-,055) 263-4511,055) 263-4511,창원시 중앙동 66-1,127.950199,37.35038901,정좌표
research_lib_2.shp.csv,19,200,경상남도청 행정자료실,경남,창원시,전문,공공,-,1998,621900,창원시 사림동 ,1,-,055) 211-5837,055) 211-5839,창원시 사림동 1,128.6912808,35.23711243,정좌표
research_lib_2.shp.csv,20,200,공군교육사령부 도서관,경남,진주시,전문,공공,-,-,656714,진주시 금산면 속사리 ,사서함 306-3호,-,055-750-2961,055-759-6139,진주시 금산면 속사리 사서함 306-3호,128.1478216,35.19320093,인근좌표
research_lib_2.shp.csv,21,200,국립김해박물관 자료실,경남,김해시,전문,공공,-,2000,630808,김해시 구산동 ,232번지,-,055)320-6835,055)328-2468,김해시 구산동 232번지,128.8733794,35.24298912,정좌표
research_lib_2.shp.csv,22,200,대우조선해양㈜ 기술정보센터 자료실,경남,거제시,전문,민간,-,2006,630490,거제시 아주동 ,1,-,055)734-8979,055)735-1324,거제시 아주동 1,128.6957215,34.87220288,정좌표
research_lib_2.shp.csv,23,200,동마산병원도서실,경남,창원시,전문,민간,-,0,631423,마산시 석전2동 ,231-6,-,055-290-5173,055-293-3266,마산시 석전2동 231-6,35.233901,128.578361,실패
research_lib_2.shp.csv,24,200,동아세아문화재연구원 자료실,경남,창원시,전문,민간,-,-,656710,경남 마산시 양덕동,96-20 동문빌딩,http://www.feaci.or.kr/,055) 265-9150,055) 265-9154,경남 마산시 양덕동96-20 동문빌딩,128.5840815,35.23618418,정좌표
research_lib_2.shp.csv,25,200,마산합포구청 행정자료실,경남,창원시,전문,민간,-,-,641792,경남 마산시 중앙동3가,4-11(前 마산시청),-,055-220-4025,,경남 마산시 중앙동3가4-11(前 마산시청),128.5679192,35.19691338,정좌표
research_lib_2.shp.csv,26,200,삼성중공업거제조선소 기술정보센터,경남,거제시,전문,민간,-,-,641560,거제시 신현읍 장평리 ,530 설계관,-,055) 630-3289,055) 632-2160,거제시 신현읍 장평리 530 설계관,128.1450227,37.12450429,정좌표
research_lib_2.shp.csv,27,200,㈜두산중공업 중앙자료실,경남,창원시,전문,민간,-,-,621881,창원시 귀곡동 ,555,-,055) 278-3659,055) 278-8524,창원시 귀곡동 555,128.6084283,35.18031941,정좌표
research_lib_2.shp.csv,28,200,창원파티마병원의학도서실,경남,창원시,전문,민간,-,0,641831,창원시 명서동 ,212,-,055-270-1010-11,055-270-1021,창원시 명서동 212,128.6456793,35.23724169,정좌표
research_lib_2.shp.csv,29,200,하이에어코리아 자료실,경남,김해시,전문,민간,-,0,52852,김해시 진례면 담안리 ,1432-11,-,055-340-5000,,김해시 진례면 담안리 1432-11,128.7842182,35.24585188,정좌표
research_lib_2.shp.csv,30,200,한국기계연구원 재료기술연구소 도서실,경남,창원시,전문,공공,-,1977,641120,경남 창원시 상남동,66번지,-,055) 280-3174,055) 280-3189,경남 창원시 상남동66번지,128.6778885,35.21480742,정좌표
research_lib_2.shp.csv,31,200,한국저작권위원회 도서관,경남,진주시,전문,공공,-,2001,667942,경상남도 진주시 충의로 19,"(LH공사 1,3,5층)",-,055-792-0113,,"경상남도 진주시 충의로 19(LH공사 1,3,5층)",128.1447582,35.17901848,정좌표
research_lib_2.shp.csv,32,200,한국전기연구원 자료실,경남,창원시,전문,공공,-,0,645798,창원시 성주동 ,01월 28일,-,055) 280-1169,055) 280-1166,창원시 성주동 28-1,128.7182804,35.18916612,정좌표
research_lib_2.shp.csv,33,200,한국항공우주산업㈜ 기술정보실,경남,하동군,전문,민간,-,0,678895,사천시 사남면 유천리 ,802,-,055) 851-2799,055) 851-2799,사천시 사남면 유천리 802,128.0649786,35.07741668,정좌표
research_lib_2.shp.csv,34,200,해군 도서관,경남,창원시,전문,공공,-,1999,760400,진해시 현동,충정로 사서함 602-13,-,055-549-4514,,진해시 현동충정로 사서함 602-13,127.448535,36.34200751,인근좌표
research_lib_2.shp.csv,35,200,해인사도서관,경남,합천군,전문,민간,-,1987,730050,합천군 가야면 치인리 ,10,-,055) 934-3059,,합천군 가야면 치인리 10,128.0980132,35.80120072,정좌표
research_lib_2.shp.csv,36,200,경상북도교육연구원 장서실,경북,안동시,전문,공공,-,1900,712120,안동시 정하동 ,385(강남로 152),http://reading.gyo6.net,054) 840-2258,054) 859-4115,안동시 정하동 385(강남로 152),128.7186669,36.55093579,정좌표
research_lib_2.shp.csv,37,200,경상북도교육연수원 도서관,경북,구미시,전문,공공,-,1978,36759,구미시 남통동 ,110,-,054) 450-4340,054) 457-9941,구미시 남통동 110,128.3213072,36.12383036,정좌표
research_lib_2.shp.csv,38,200,경상북도교육정보센터 자료실,경북,경산시,전문,공공,-,1998,770800,경산시 계양동 ,478-3,-,053) 810-9916,,경산시 계양동 478-3,128.7442016,35.82298715,정좌표
research_lib_2.shp.csv,39,200,경상북도교육청 행정자료실,경북,안동시,전문,공공,-,0,36759,경상북도 안동시 풍천면 도청대로 511,경상북도교육청 행정자료실,http://library.moe.go.kr,054-805-3637,,경상북도 안동시 풍천면 도청대로 511경상북도교육청 행정자료실,128.5129408,36.57874514,정좌표
research_lib_2.shp.csv,40,200,경상북도문화재연구원 자료실,경북,영천시,전문,공공,-,0,36759,경북 영천시 금호읍,297-1,-,070-7113-9019,,경북 영천시 금호읍297-1,128.8655739,35.92958217,정좌표
research_lib_2.shp.csv,41,200,경상북도의회 자료실,경북,안동시,전문,공공,-,2005,780410,경상북도 안동시 풍천면 도청대로 455,경상북도 안동시 풍천면 갈전리 1155 경상북도청,-,053-602-5183,,경상북도 안동시 풍천면 도청대로 455경상북도 안동시 풍천면 갈전리 1155 경상북도청,128.5055932,36.57507303,정좌표
research_lib_2.shp.csv,42,200,경상북도청 행정자료실,경북,안동시,전문,공공,-,1911,39660,경상북도 안동시 풍천면 도청대로 455,경상북도 안동시 풍천면 갈전리 1155 경상북도청,-,054-880-2851,,경상북도 안동시 풍천면 도청대로 455경상북도 안동시 풍천면 갈전리 1155 경상북도청,128.5055932,36.57507303,정좌표
research_lib_2.shp.csv,43,200,국립경주문화재연구소 자료실,경북,경주시,전문,공공,-,-,790330,경주시 불국로,132,-,054-777-8855,054-777-8890,경주시 불국로132,129.3082275,35.78242698,정좌표
research_lib_2.shp.csv,44,200,농림축산검역본부도서관 (구 농림수산검역검사본부),경북,김천시,전문,공공,-,1956,718806,경상북도 김천시 혁신8로 177 (율곡동),농림축산검역본부 도서관,http://lib.qia.go.kr/,054-912-0349,054-912-0339,경상북도 김천시 혁신8로 177 (율곡동)농림축산검역본부 도서관,128.2008976,36.12640784,정좌표
research_lib_2.shp.csv,45,200,산업공학연구정보센터 도서실,경북,포항시,전문,공공,-,-,760250,포항시 남구 효자동 ,산32,-,054) 279-6411,054) 279-6799,포항시 남구 효자동 산32,129.3195678,36.01379066,인근좌표
research_lib_2.shp.csv,46,200,성베네딕도회왜관수도원 도서실,경북,칠곡군,전문,민간,-,-,730710,칠곡군 왜관읍 왜관리 ,134-1,-,054) 970-2000,054) 971-0605,칠곡군 왜관읍 왜관리 134-1,128.4023075,35.98882571,정좌표
research_lib_2.shp.csv,47,200,안동성소병원의학도서실,경북,안동시,전문,민간,-,0,730030,안동시 금곡동 ,177,-,054-850-8212,054-850-8210,안동시 금곡동 177,128.722825,36.56713075,정좌표
research_lib_2.shp.csv,48,200,제일모직 정보자료실,경북,구미시,전문,민간,-,-,718807,구미시 공단동 ,290,-,054) 468-2724,054) 468-2709,구미시 공단동 290,128.3664252,36.09102354,정좌표
research_lib_2.shp.csv,49,200,㈜코오롱기술연구소 기술정보실,경북,구미시,전문,민간,-,   -,790704,구미시 공단동 ,212,-,054) 469-3804,054) 462-9922,구미시 공단동 212,128.3685878,36.10762785,정좌표
research_lib_2.shp.csv,50,200,칠곡군청 구상문학관,경북,칠곡군,전문,공공,-,1987,790330,칠곡군 왜관읍 왜관6리 ,785-84,-,054-979-6447,054-973-0039,칠곡군 왜관읍 왜관6리 785-84,128.4071178,35.99462702,정좌표
research_lib_2.shp.csv,51,200,포스코건설 정보자료실,경북,포항시,전문,민간,-,-,790150,포항시 남구 괴동 ,포스코건설 b1,http://library.rist.re.kr/POscoenc/,054) 223-5271,054) 223-6339,포항시 남구 괴동 포스코건설 b1,129.4296902,35.96672617,인근좌표
research_lib_2.shp.csv,52,200,포항산업과학연구원,경북,포항시,전문,민간,-,-,790825,경북 포항시 남구 효자동,산32,http://library.rist.re.kr/RIST/,054-279-6411,054-279-6899,경북 포항시 남구 효자동산32,129.3195678,36.01379066,인근좌표
research_lib_2.shp.csv,53,200,포항상공회의소 자료실,경북,포항시,전문,민간,-,2003,791843,포항시 남구 상도동,10월 02일,-,054) 274-2233,054) 283-1823,포항시 남구 상도동10-2,129.3603459,36.018539,정좌표
research_lib_2.shp.csv,54,200,포항성모병원의학도서실,경북,포항시,전문,민간,-,1969,39660,포항시 남구 대잠동 ,270-1,www.pohangsmh.co.kr,054-289-4327,054-277-2072,포항시 남구 대잠동 270-1,129.3397302,36.01653895,정좌표
research_lib_2.shp.csv,55,200,포항중앙교회 포항중앙도서관 ,경북,포항시,전문,민간,-,1997,791704,경북 포항시 북구 죽도2동,610-2,www.pcpc.or.kr,054-271-5111,054-271-5009,경북 포항시 북구 죽도2동610-2,129.1957015,36.17554075,인근좌표
research_lib_2.shp.csv,56,200,한국도로공사자료실,경북,김천시,전문,공공,-,-,790909,경상북도 김천시 혁신8로 77 (율곡동),경상북도 김천시 율곡동  941 한국도로공사 자료실,-,054-811-4291,054-811-4299,경상북도 김천시 혁신8로 77 (율곡동)경상북도 김천시 율곡동  941 한국도로공사 자료실,128.1908098,36.12861773,정좌표
research_lib_2.shp.csv,57,200,한동대선린병원 의학도서실,경북,포항시,전문,민간,-,1995,500712,포항시 북구 대신동 ,Jul-69,-,054) 245-5417,054) 246-7612,포항시 북구 대신동 69-7,129.3674056,36.04764712,정좌표
research_lib_2.shp.csv,58,200,해병대교육훈련단 도서관,경북,포항시,전문,민간,-,1986,502702,포항시 남구 오천읍 세계리 ,사서함 209-132호,-,054) 290-1057,,포항시 남구 오천읍 세계리 사서함 209-132호,129.4302683,35.96392265,인근좌표
research_lib_2.shp.csv,59,200,광주과학기술원 도서관,광주,북구,전문,공공,-,1995,506802,북구 오룡동 ,첨단 과기로 201 ,http://library.gist.ac.kr,062) 715-2087,062) 715-2088,북구 오룡동 첨단 과기로 201 ,126.8486572,35.22845018,인근좌표
research_lib_2.shp.csv,60,200,광주광역시 자료관,광주,서구,전문,공공,-,1986,501701,서구 치평동 내방로 ,111,http://refer.gjcity.net,"062-613-2841, 2842",062-613-2843,서구 치평동 내방로 111,126.8531731,35.15907204,정좌표
research_lib_2.shp.csv,61,200,광주광역시지방공무원교육원 자료실,광주,광산구,전문,공공,-,-,503715,광주 광산구 소촌동,232-2,www.edu.gicity.net,062-613-7085,062-940-8007,광주 광산구 소촌동232-2,126.7961546,35.15990902,정좌표
research_lib_2.shp.csv,62,200,광주광역시청 행정자료실,광주,동구,전문,공공,-,2011,506251,동구 계림1동 ,505-900,-,062) 613-2842,062) 606-2719,동구 계림1동 505-900,126.9166859,35.16144632,정좌표
